TICKER;PER;DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
WMT;D;180618;00:00:00;83.0500000;83.5700000;82.8200000;83.0900000;5183135
WMT;D;190618;00:00:00;82.6000000;83.6200000;82.3700000;83.6000000;6587987
WMT;D;200618;00:00:00;83.7100000;83.8200000;83.1600000;83.6300000;6405865
WMT;D;210618;00:00:00;83.4000000;84.5500000;82.8950000;84.2200000;6803723
WMT;D;220618;00:00:00;84.4600000;84.8500000;84.1000000;84.6400000;5952002
WMT;D;250618;00:00:00;84.5900000;86.6000000;84.4800000;86.4600000;12152544
WMT;D;260618;00:00:00;86.5300000;87.0500000;85.7600000;85.9400000;7090391
WMT;D;270618;00:00:00;85.9000000;87.4900000;85.5500000;86.8800000;8361154
WMT;D;280618;00:00:00;86.8500000;87.2900000;85.6850000;85.8600000;6490915
WMT;D;290618;00:00:00;85.9000000;86.2000000;85.5200000;85.6600000;5963133
WMT;D;020718;00:00:00;85.6500000;85.9400000;83.4000000;83.9800000;6208940
WMT;D;030718;00:00:00;84.0900000;85.0500000;84.0900000;84.4100000;3992082
WMT;D;050718;00:00:00;84.9400000;85.5800000;84.2656000;84.5700000;4051253
WMT;D;060718;00:00:00;84.2000000;84.8650000;83.8200000;84.5000000;4066906
WMT;D;090718;00:00:00;85.0000000;86.4700000;84.7700000;85.9400000;4868257
WMT;D;100718;00:00:00;85.9300000;87.3300000;85.8800000;87.2100000;4835674
WMT;D;110718;00:00:00;87.0600000;87.1500000;86.3900000;86.5400000;4498745
WMT;D;120718;00:00:00;86.9400000;87.4100000;86.2200000;86.5000000;3719388
WMT;D;130718;00:00:00;86.5200000;87.9900000;86.5000000;87.6900000;5079994
WMT;D;160718;00:00:00;87.6200000;87.7200000;86.8300000;87.6300000;3354651
WMT;D;170718;00:00:00;87.4000000;88.7000000;87.4000000;88.2000000;4638410
WMT;D;180718;00:00:00;88.3300000;89.1900000;87.9439000;88.0800000;3954378
WMT;D;190718;00:00:00;87.8600000;88.4800000;87.4100000;87.7400000;3211736
WMT;D;200718;00:00:00;87.4000000;88.1700000;87.2000000;88.0700000;3690702
WMT;D;230718;00:00:00;87.6500000;88.1500000;87.3750000;87.6400000;2974756
WMT;D;240718;00:00:00;88.1200000;88.4950000;87.6132000;87.9500000;4133507
WMT;D;250718;00:00:00;87.2700000;88.0200000;87.1100000;87.9200000;3870813
WMT;D;260718;00:00:00;88.5000000;89.4300000;88.1800000;88.2500000;4069595
WMT;D;270718;00:00:00;88.6400000;88.8800000;88.0300000;88.1400000;3541380
WMT;D;300718;00:00:00;88.0000000;88.9399000;88.0000000;88.8700000;3979595
WMT;D;310718;00:00:00;88.9900000;89.6600000;88.8000000;89.2100000;3867725
WMT;D;010818;00:00:00;88.8600000;89.1300000;87.8800000;88.2300000;3875057
WMT;D;020818;00:00:00;87.9400000;88.8400000;87.6200000;88.7785000;3281646
WMT;D;030818;00:00:00;89.1900000;90.2800000;89.0000000;89.6100000;4248960
WMT;D;060818;00:00:00;89.3100000;89.9812000;89.1250000;89.6800000;3480246
WMT;D;070818;00:00:00;89.8300000;90.3600000;89.6500000;89.7800000;3341835
WMT;D;080818;00:00:00;89.9700000;90.2300000;89.3700000;90.0500000;3736155
WMT;D;090818;00:00:00;89.4600000;89.6300000;88.7600000;89.0200000;3927154
WMT;D;100818;00:00:00;88.7000000;90.3700000;88.6500000;90.1900000;6668668
WMT;D;130818;00:00:00;90.2000000;90.5400000;89.3700000;89.6500000;4696804
WMT;D;140818;00:00:00;89.6400000;91.1200000;89.6300000;90.8470000;4635592
WMT;D;150818;00:00:00;90.2500000;90.4100000;89.6700000;90.2500000;6986064
WMT;D;160818;00:00:00;100.1100000;100.2100000;97.9100000;98.6400000;33490951
WMT;D;170818;00:00:00;97.7700000;99.6700000;97.6100000;97.8500000;13976665
WMT;D;200818;00:00:00;97.6700000;98.2900000;95.9500000;96.0000000;10274317
WMT;D;210818;00:00:00;95.9600000;96.3600000;95.3600000;96.0800000;9020219
WMT;D;220818;00:00:00;96.2000000;96.8500000;95.2300000;95.6700000;6497012
WMT;D;230818;00:00:00;95.5000000;95.8600000;95.0600000;95.1900000;4905120
WMT;D;240818;00:00:00;95.0900000;95.6600000;94.3500000;94.9500000;6357902
WMT;D;270818;00:00:00;95.2600000;95.6090000;94.2850000;94.5100000;5724993
WMT;D;280818;00:00:00;94.7700000;96.3500000;94.5300000;96.1200000;7759195
WMT;D;290818;00:00:00;96.2800000;96.8300000;95.5300000;95.6500000;6512368
WMT;D;300818;00:00:00;95.5000000;96.4950000;95.4500000;96.1100000;5865633
WMT;D;310818;00:00:00;96.1900000;96.4400000;95.1100000;95.8400000;4575269
WMT;D;040918;00:00:00;95.9000000;96.2700000;95.2400000;95.3700000;6603378
WMT;D;050918;00:00:00;95.6700000;96.8300000;95.3600000;96.6000000;7147220
WMT;D;060918;00:00:00;96.5300000;96.7200000;96.0100000;96.4500000;4785914
WMT;D;070918;00:00:00;95.8000000;96.4801000;95.6400000;95.8400000;5353246
WMT;D;100918;00:00:00;96.1100000;97.1900000;96.0900000;96.9100000;6026542
WMT;D;110918;00:00:00;97.2700000;97.6600000;96.4900000;96.6300000;4996123
WMT;D;120918;00:00:00;96.2600000;96.7400000;95.9300000;95.9700000;4228381
WMT;D;130918;00:00:00;95.3200000;95.6199000;94.9100000;95.1300000;6054624
WMT;D;140918;00:00:00;94.5300000;94.8400000;94.3500000;94.5800000;5113007
WMT;D;170918;00:00:00;94.7500000;95.4800000;94.3733000;94.8200000;3823105
WMT;D;180918;00:00:00;94.4600000;95.5900000;94.1500000;95.4400000;5155554
WMT;D;190918;00:00:00;95.5700000;95.8925000;94.8800000;95.2401000;4263460
WMT;D;200918;00:00:00;95.3500000;95.7900000;94.9500000;95.7600000;3505186
WMT;D;210918;00:00:00;95.9200000;96.2900000;95.6300000;95.8400000;6140230
WMT;D;240918;00:00:00;95.4400000;96.0000000;94.8600000;94.9300000;3854372
WMT;D;250918;00:00:00;95.9900000;96.5200000;94.9900000;95.1000000;4862158
WMT;D;260918;00:00:00;95.1000000;95.5850000;94.5200000;94.6000000;4382720
WMT;D;270918;00:00:00;94.1900000;94.9600000;93.8200000;94.1600000;4203832
WMT;D;280918;00:00:00;94.2800000;94.3700000;93.6900000;93.9300000;3777735
WMT;D;011018;00:00:00;94.2900000;94.6600000;94.0400000;94.4200000;4006604
WMT;D;021018;00:00:00;93.9300000;95.6100000;93.8500000;95.1600000;5929582
WMT;D;031018;00:00:00;95.5000000;95.5400000;94.0400000;94.0700000;4540282
WMT;D;041018;00:00:00;94.0700000;94.5000000;93.2000000;94.2100000;4282329
WMT;D;051018;00:00:00;93.8600000;94.1900000;92.8900000;93.3100000;5178749
WMT;D;081018;00:00:00;93.2100000;94.9300000;93.0201000;94.7000000;4252719
WMT;D;091018;00:00:00;95.6400000;97.7400000;95.1900000;97.0900000;9658886
WMT;D;101018;00:00:00;96.6000000;97.8500000;95.7000000;95.7800000;6937444
WMT;D;111018;00:00:00;95.7800000;96.2900000;93.6000000;93.9200000;8138577
WMT;D;121018;00:00:00;94.7600000;95.1700000;93.6700000;94.7800000;6580595
WMT;D;151018;00:00:00;94.5000000;94.9880000;93.8500000;93.8500000;5655652
WMT;D;161018;00:00:00;94.7000000;96.0700000;94.3400000;95.8300000;8585120
WMT;D;171018;00:00:00;95.1700000;96.6200000;94.9000000;96.5600000;6899173
WMT;D;181018;00:00:00;96.3500000;97.2450000;95.7400000;96.1900000;8341252
WMT;D;191018;00:00:00;96.0000000;97.6500000;96.0000000;97.1500000;7051689
WMT;D;221018;00:00:00;97.3400000;97.5800000;96.7434000;97.1400000;5481532
WMT;D;231018;00:00:00;96.5000000;97.9850000;96.1100000;97.8400000;7699664
WMT;D;241018;00:00:00;97.5000000;99.1700000;97.2750000;97.5400000;8500781
WMT;D;251018;00:00:00;98.0100000;99.4800000;97.0000000;99.1500000;8524254
WMT;D;261018;00:00:00;98.8100000;99.6700000;98.0200000;98.9500000;12069785
WMT;D;291018;00:00:00;99.5100000;101.7300000;99.0900000;99.8000000;9630564
WMT;D;301018;00:00:00;100.2100000;102.6000000;100.0560000;102.4400000;9281567
WMT;D;311018;00:00:00;102.4900000;102.4900000;100.1150000;100.2650000;9272477
WMT;D;011118;00:00:00;99.9600000;101.1700000;99.7200000;100.5800000;5688923
WMT;D;021118;00:00:00;100.8800000;101.5700000;100.3100000;101.2200000;4878995
WMT;D;051118;00:00:00;101.1900000;103.1692000;100.6324000;102.8900000;5272222
WMT;D;061118;00:00:00;102.5400000;103.4400000;102.0500000;103.3200000;4385000
WMT;D;071118;00:00:00;103.6600000;104.4700000;103.0500000;104.3400000;5589694
WMT;D;081118;00:00:00;104.3300000;105.2600000;104.0300000;104.8900000;4099279
WMT;D;091118;00:00:00;105.0000000;105.9000000;104.8100000;105.5500000;5650275
WMT;D;121118;00:00:00;105.5000000;106.2100000;103.6500000;103.8800000;6950839
WMT;D;131118;00:00:00;103.6400000;104.1500000;102.5400000;102.9500000;6245205
WMT;D;141118;00:00:00;103.0000000;103.1500000;101.0100000;101.5800000;7636100
WMT;D;151118;00:00:00;102.3200000;102.8000000;98.6200000;99.5500000;11722214
WMT;D;161118;00:00:00;98.8200000;99.4200000;96.9200000;97.7000000;11551239
WMT;D;191118;00:00:00;97.9400000;98.2500000;96.4300000;96.7800000;7260022
WMT;D;201118;00:00:00;94.9800000;95.2000000;93.6000000;94.1400000;9719470
WMT;D;211118;00:00:00;94.3600000;94.9200000;93.3100000;94.1600000;6972597
WMT;D;231118;00:00:00;94.1300000;95.5500000;94.1300000;95.1500000;4211739
WMT;D;261118;00:00:00;95.6900000;96.0700000;94.7400000;95.1400000;6438167
WMT;D;271118;00:00:00;94.9900000;95.5433000;94.4100000;95.0500000;6471728
WMT;D;281118;00:00:00;95.4500000;97.6200000;95.0500000;97.4600000;7469233
WMT;D;291118;00:00:00;97.0200000;97.8300000;96.7400000;97.2900000;4999448
WMT;D;301118;00:00:00;97.4000000;98.4299000;97.0700000;97.5900000;5352996
WMT;D;031218;00:00:00;98.0200000;99.5900000;97.6700000;98.7500000;6986338
WMT;D;041218;00:00:00;98.2500000;98.9600000;95.6100000;95.8300000;7807941
WMT;D;061218;00:00:00;94.9400000;95.4100000;93.1000000;94.8285000;7524658
WMT;D;071218;00:00:00;94.5000000;95.1300000;92.4500000;93.2000000;6768139
WMT;D;101218;00:00:00;93.5600000;94.2500000;92.3400000;93.9200000;5302070
WMT;D;111218;00:00:00;94.2500000;94.4900000;93.2500000;93.8600000;4776784
WMT;D;121218;00:00:00;94.3000000;94.3000000;93.0600000;93.0900000;6275690
WMT;D;131218;00:00:00;93.3000000;93.6765000;92.4300000;92.9500000;5727523
WMT;D;141218;00:00:00;92.0500000;92.5600000;91.5700000;91.8600000;7138902
WMT;D;171218;00:00:00;91.2200000;92.0100000;90.1600000;90.7600000;6748854
WMT;D;181218;00:00:00;90.8000000;91.2600000;90.2800000;91.0700000;6168736
WMT;D;191218;00:00:00;91.2900000;93.0000000;90.2500000;90.5800000;9950533
WMT;D;201218;00:00:00;90.1100000;90.1100000;86.1400000;87.2600000;11811220
WMT;D;211218;00:00:00;86.9000000;89.4700000;86.7900000;87.0800000;10580493
WMT;D;241218;00:00:00;86.5400000;87.5650000;85.1100000;85.6000000;5519942
WMT;D;261218;00:00:00;86.4200000;90.4200000;86.3000000;90.4100000;6755167
WMT;D;271218;00:00:00;89.7500000;91.6100000;88.4400000;91.6100000;6484993
WMT;D;281218;00:00:00;92.0700000;93.4700000;91.6450000;92.1500000;8010030
WMT;D;311218;00:00:00;92.7300000;93.3900000;92.2500000;93.1500000;5329404
WMT;D;020119;00:00:00;91.6400000;93.6500000;91.6400000;93.3200000;6291265
WMT;D;030119;00:00:00;93.2100000;94.7100000;92.7000000;92.8800000;6546551
WMT;D;040119;00:00:00;93.2100000;93.6600000;92.6900000;93.4200000;5587320
WMT;D;070119;00:00:00;93.6200000;95.1700000;93.1800000;94.5300000;5753750
WMT;D;080119;00:00:00;95.0600000;95.7550000;93.9100000;95.2100000;5224548
WMT;D;090119;00:00:00;95.7100000;96.1400000;94.7700000;94.9000000;4803531
WMT;D;100119;00:00:00;93.8800000;94.9800000;93.1201000;94.9400000;5817350
WMT;D;110119;00:00:00;94.7500000;95.2900000;94.5500000;94.8200000;3837808
WMT;D;140119;00:00:00;94.4800000;95.4500000;94.2800000;94.9300000;3645210
WMT;D;150119;00:00:00;95.4700000;96.6000000;95.3800000;96.2500000;5227090
WMT;D;160119;00:00:00;95.9300000;96.8600000;95.8250000;96.3400000;4060276
WMT;D;170119;00:00:00;96.3200000;97.2100000;96.1600000;96.7500000;3543848
WMT;D;180119;00:00:00;96.9500000;98.1990000;96.8500000;97.7100000;4834199
WMT;D;220119;00:00:00;97.1500000;98.4300000;96.7800000;97.5000000;4677318
WMT;D;230119;00:00:00;98.8700000;99.3500000;97.5300000;98.7100000;6228441
WMT;D;240119;00:00:00;98.2000000;98.4600000;96.4300000;98.3600000;6088756
WMT;D;250119;00:00:00;98.7500000;98.9100000;96.7500000;96.9200000;5290170
WMT;D;280119;00:00:00;96.5300000;97.0700000;96.0800000;97.0500000;4155619
WMT;D;290119;00:00:00;96.7700000;97.1585000;96.5100000;96.6900000;3395860
WMT;D;300119;00:00:00;96.6800000;96.8000000;94.2600000;94.8000000;9829720
WMT;D;310119;00:00:00;94.6300000;96.8700000;94.6300000;96.0800000;9288835
WMT;D;010219;00:00:00;95.9200000;96.0000000;93.1100000;93.8100000;9775812
WMT;D;040219;00:00:00;93.8600000;94.7600000;93.3500000;94.7600000;5111267
WMT;D;050219;00:00:00;95.2500000;95.9400000;95.0200000;95.6100000;3972549
WMT;D;060219;00:00:00;95.4300000;96.0100000;95.2200000;95.6500000;2984228
WMT;D;070219;00:00:00;95.1100000;96.8200000;95.0000000;96.7200000;5423866
WMT;D;080219;00:00:00;96.3400000;96.6900000;95.1400000;95.6000000;3825445
WMT;D;110219;00:00:00;95.6500000;96.3500000;95.6400000;96.1700000;3390159
WMT;D;120219;00:00:00;96.7400000;97.1700000;96.5000000;96.9600000;4166001
WMT;D;130219;00:00:00;97.3000000;98.0000000;97.0900000;97.9300000;3656485
WMT;D;140219;00:00:00;97.6800000;99.2000000;97.0200000;98.5200000;5591142
WMT;D;150219;00:00:00;98.9800000;100.0000000;98.8550000;99.9600000;7130984
WMT;D;190219;00:00:00;102.3800000;104.1800000;102.0700000;102.2400000;17028036
WMT;D;200219;00:00:00;101.8100000;102.3399000;98.6500000;99.8800000;14779078
WMT;D;210219;00:00:00;99.6600000;99.9210000;98.9100000;99.3800000;5203992
WMT;D;220219;00:00:00;99.8200000;100.1600000;99.1400000;99.5400000;6433482
WMT;D;250219;00:00:00;100.1000000;100.1300000;99.0500000;99.1300000;5859176
WMT;D;260219;00:00:00;99.0200000;99.0600000;97.8700000;98.6900000;6837638
WMT;D;270219;00:00:00;98.1200000;98.3900000;97.5900000;98.1200000;5783936
WMT;D;280219;00:00:00;98.1100000;99.4700000;97.7700000;98.9900000;8029704
WMT;D;010319;00:00:00;99.4700000;99.5600000;97.1200000;97.9500000;7548886
WMT;D;040319;00:00:00;98.1200000;98.5900000;97.3700000;97.8400000;5795329
WMT;D;050319;00:00:00;98.1300000;99.1900000;98.0908000;98.3400000;4314050
WMT;D;060319;00:00:00;98.2700000;99.0000000;97.8600000;98.2600000;3153527
WMT;D;070319;00:00:00;97.7100000;98.2000000;97.2350000;97.4400000;4082029
WMT;D;080319;00:00:00;97.5500000;98.4200000;97.0000000;97.5750000;4359377
WMT;D;110319;00:00:00;98.0400000;98.5800000;97.8200000;98.4500000;3943758
WMT;D;120319;00:00:00;98.5300000;98.7400000;98.0500000;98.4000000;3379393
WMT;D;130319;00:00:00;98.7000000;99.3500000;98.3900000;99.0300000;4042259
WMT;D;140319;00:00:00;98.4100000;98.4300000;97.5900000;98.2300000;3611132
WMT;D;150319;00:00:00;98.2800000;98.5103000;97.6000000;98.2600000;5913665
WMT;D;180319;00:00:00;98.3000000;99.7700000;98.2600000;99.6700000;3716165
WMT;D;190319;00:00:00;99.9900000;100.4900000;99.5700000;99.8800000;3630031
WMT;D;200319;00:00:00;99.2000000;99.5500000;98.5400000;98.6400000;4575902
WMT;D;210319;00:00:00;98.2500000;99.1300000;98.1000000;99.0500000;4612079
WMT;D;220319;00:00:00;98.5800000;99.5300000;97.9400000;98.2900000;5018799
WMT;D;250319;00:00:00;97.8000000;98.6200000;97.6300000;98.1700000;3981804
WMT;D;260319;00:00:00;98.3600000;98.8500000;98.0300000;98.3300000;3968973
WMT;D;270319;00:00:00;98.1400000;98.8600000;96.9600000;97.1700000;6874463
WMT;D;280319;00:00:00;97.5900000;97.8700000;96.5300000;97.1600000;5289128
WMT;D;290319;00:00:00;97.5900000;97.6700000;97.0400000;97.5200000;4717735
WMT;D;010419;00:00:00;97.9700000;98.3600000;97.5600000;97.8100000;6405579
WMT;D;020419;00:00:00;97.7600000;98.3100000;96.9000000;96.9500000;4920265
WMT;D;030419;00:00:00;97.1200000;97.4000000;96.7900000;97.1600000;4312466
WMT;D;040419;00:00:00;97.2500000;98.2800000;97.2400000;98.1200000;2961315
WMT;D;050419;00:00:00;98.2500000;99.2000000;98.1600000;98.8400000;3384573
WMT;D;080419;00:00:00;98.4500000;99.2500000;98.2600000;99.2200000;4093080
WMT;D;090419;00:00:00;98.8900000;99.2300000;98.1500000;98.6900000;3442286
WMT;D;100419;00:00:00;98.5100000;99.7200000;98.5000000;99.6100000;2858305
WMT;D;110419;00:00:00;99.7000000;100.8300000;99.4700000;100.8000000;3991834
WMT;D;120419;00:00:00;101.0000000;102.0200000;101.0000000;101.5700000;4042287
WMT;D;150419;00:00:00;101.3000000;102.9100000;101.2600000;102.4400000;3614961
